Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Units_Sold,Unit_Price,Unit_Cost,Delivery_Date
ORD00316,5/23/2024,SKU032,SUP14,WH4,49,179.05,104.6,5/30/2024
ORD00317,1/10/2024,SKU076,SUP14,WH3,39,69.63,49.17,1/13/2024
ORD00318,4/16/2024,SKU061,SUP07,WH1,46,83.23,51.34,4/18/2024
ORD00319,5/25/2024,SKU105,SUP09,WH2,10,58.29,36.52,6/7/2024
ORD00320,1/3/2024,SKU012,SUP08,WH3,18,31.59,20.01,1/6/2024
ORD00321,8/31/2024,SKU046,SUP15,WH1,43,96.21,63.67,9/11/2024
ORD00322,12/3/2024,SKU061,SUP09,WH4,2,83.23,51.34,12/10/2024
ORD00323,3/28/2024,SKU116,SUP03,WH2,30,61.87,48.73,4/1/2024
ORD00324,9/19/2024,SKU111,SUP05,WH2,29,8.7,5.99,9/30/2024
ORD00325,5/5/2024,SKU059,SUP04,WH4,43,228.46,136.07,5/8/2024
ORD00326,3/5/2024,SKU068,SUP14,WH2,13,205.08,167.88,3/11/2024
ORD00327,12/19/2024,SKU116,SUP09,WH4,47,61.87,48.73,12/24/2024
ORD00328,5/9/2024,SKU012,SUP11,WH3,40,31.59,20.01,5/17/2024
ORD00329,2/26/2024,SKU039,SUP04,WH4,5,187.02,106.16,2/28/2024
ORD00330,4/4/2024,SKU065,SUP04,WH4,10,183.21,128.54,4/13/2024
ORD00331,1/29/2024,SKU015,SUP08,WH3,21,288.03,186.29,2/4/2024
ORD00332,8/17/2024,SKU006,SUP03,WH2,6,147.99,104.17,8/27/2024
ORD00333,8/12/2024,SKU052,SUP02,WH2,23,81.66,59.34,8/21/2024
ORD00334,7/19/2024,SKU029,SUP04,WH3,20,239.68,164.51,7/28/2024
ORD00335,3/21/2024,SKU103,SUP02,WH4,38,199.15,130.2,4/2/2024
ORD00336,1/7/2024,SKU065,SUP07,WH2,47,183.21,128.54,1/10/2024
ORD00337,7/27/2024,SKU085,SUP03,WH4,38,282.5,185.32,8/5/2024
ORD00338,10/9/2024,SKU058,SUP04,WH3,2,78.35,52.2,10/13/2024
ORD00339,2/7/2024,SKU114,SUP03,WH2,38,231.53,139.92,2/19/2024
ORD00340,11/2/2024,SKU035,SUP08,WH3,26,48.53,28.37,11/8/2024
ORD00341,8/7/2024,SKU023,SUP11,WH3,38,286.61,162.45,8/13/2024
ORD00342,5/22/2024,SKU102,SUP07,WH2,23,212.08,157.08,6/3/2024
ORD00343,2/8/2024,SKU048,SUP12,WH4,49,20.05,12.19,2/17/2024
ORD00344,3/21/2024,SKU047,SUP07,WH3,6,104.52,60.54,3/26/2024
ORD00345,2/3/2024,SKU075,SUP02,WH4,26,177.59,104.86,2/6/2024
ORD00346,9/29/2024,SKU023,SUP02,WH1,50,286.61,162.45,9/30/2024
ORD00347,5/29/2024,SKU039,SUP10,WH3,29,187.02,106.16,6/4/2024
ORD00348,6/13/2024,SKU080,SUP01,WH1,47,106.9,80.41,6/24/2024
ORD00349,6/7/2024,SKU018,SUP01,WH2,3,285.74,174.93,6/11/2024
ORD00350,8/1/2024,SKU092,SUP01,WH3,49,71.07,52.16,8/10/2024
ORD00351,12/13/2024,SKU006,SUP13,WH1,35,147.99,104.17,12/16/2024
ORD00352,10/23/2024,SKU106,SUP04,WH2,24,246.53,180.22,10/28/2024
ORD00353,8/3/2024,SKU059,SUP08,WH3,12,228.46,136.07,8/9/2024
ORD00354,10/25/2024,SKU003,SUP03,WH2,29,17.75,11.13,11/1/2024
ORD00355,2/22/2024,SKU065,SUP08,WH1,40,183.21,128.54,2/26/2024
ORD00356,7/14/2024,SKU009,SUP10,WH4,35,151.66,85.02,7/20/2024
ORD00357,3/15/2024,SKU085,SUP03,WH4,31,282.5,185.32,3/21/2024
ORD00358,7/15/2024,SKU086,SUP02,WH3,11,278.64,176.08,7/26/2024
ORD00359,8/9/2024,SKU120,SUP01,WH4,24,244.25,150.57,8/10/2024
ORD00360,6/1/2024,SKU054,SUP06,WH1,41,87.19,51.71,6/14/2024
ORD00361,3/26/2024,SKU116,SUP15,WH2,6,61.87,48.73,4/2/2024
ORD00362,9/8/2024,SKU071,SUP03,WH2,45,17.77,12.95,9/18/2024
ORD00363,4/1/2024,SKU109,SUP09,WH1,37,37.99,24.79,4/8/2024
ORD00364,7/26/2024,SKU119,SUP12,WH3,29,117.27,68.45,8/4/2024
ORD00365,7/20/2024,SKU020,SUP08,WH2,26,50.26,41.38,7/29/2024
ORD00366,5/27/2024,SKU075,SUP06,WH1,30,177.59,104.86,6/9/2024
ORD00367,3/3/2024,SKU007,SUP03,WH1,29,247.33,181.98,3/12/2024
ORD00368,6/23/2024,SKU019,SUP01,WH4,34,221.31,161.72,7/5/2024
ORD00369,12/31/2024,SKU098,SUP05,WH3,14,118.25,73.1,1/9/2025
ORD00370,5/26/2024,SKU027,SUP11,WH2,39,59.8,49.45,5/27/2024
ORD00371,4/1/2024,SKU088,SUP09,WH4,13,238.72,133.7,4/8/2024
ORD00372,11/6/2024,SKU046,SUP09,WH3,37,96.21,63.67,11/13/2024
ORD00373,6/17/2024,SKU030,SUP08,WH3,26,307.65,172.84,6/28/2024
ORD00374,8/1/2024,SKU037,SUP04,WH4,45,245.85,188.87,8/8/2024
ORD00375,10/6/2024,SKU092,SUP10,WH2,23,71.07,52.16,10/14/2024
ORD00376,11/7/2024,SKU079,SUP07,WH4,10,232.23,139.73,11/14/2024
ORD00377,4/23/2024,SKU013,SUP14,WH4,15,103.13,61.5,4/28/2024
ORD00378,9/16/2024,SKU117,SUP09,WH1,43,176.62,143.87,9/25/2024
ORD00379,1/31/2024,SKU113,SUP07,WH2,3,158.32,112,2/8/2024
ORD00380,5/1/2024,SKU023,SUP13,WH1,22,286.61,162.45,5/6/2024
ORD00381,7/1/2024,SKU084,SUP06,WH2,2,41.21,27.13,7/11/2024
ORD00382,5/12/2024,SKU019,SUP06,WH2,40,221.31,161.72,5/17/2024
ORD00383,4/18/2024,SKU007,SUP08,WH1,24,247.33,181.98,4/25/2024
ORD00384,1/27/2024,SKU119,SUP12,WH1,32,117.27,68.45,1/29/2024
ORD00385,7/25/2024,SKU055,SUP09,WH4,28,57.2,33.25,8/7/2024
ORD00386,8/27/2024,SKU041,SUP09,WH4,47,117.06,75.91,9/6/2024
ORD00387,7/31/2024,SKU001,SUP15,WH2,38,15.83,9.96,8/3/2024
ORD00388,8/5/2024,SKU010,SUP10,WH2,31,218.72,152.33,8/15/2024
ORD00389,2/24/2024,SKU063,SUP02,WH4,40,133.03,76.72,3/1/2024
ORD00390,5/3/2024,SKU069,SUP05,WH1,30,99.93,67.55,5/14/2024
ORD00391,9/22/2024,SKU028,SUP08,WH4,3,155.12,88.29,10/5/2024
ORD00392,7/26/2024,SKU079,SUP05,WH1,2,232.23,139.73,8/6/2024
ORD00393,1/18/2024,SKU101,SUP06,WH2,27,230.28,177.98,1/23/2024
ORD00394,3/6/2024,SKU055,SUP03,WH1,26,57.2,33.25,3/16/2024
ORD00395,10/8/2024,SKU052,SUP04,WH4,26,81.66,59.34,10/20/2024
ORD00396,4/7/2024,SKU047,SUP03,WH2,38,104.52,60.54,4/11/2024
ORD00397,1/2/2024,SKU052,SUP13,WH1,1,81.66,59.34,1/15/2024
ORD00398,5/4/2024,SKU092,SUP12,WH3,14,71.07,52.16,5/15/2024
ORD00399,4/6/2024,SKU113,SUP13,WH4,36,158.32,112,4/10/2024
ORD00400,11/23/2024,SKU016,SUP02,WH2,1,243.14,162.58,12/1/2024
ORD00401,1/8/2024,SKU066,SUP15,WH3,39,137.55,109.48,1/13/2024
ORD00402,9/7/2024,SKU099,SUP14,WH3,29,211.83,146.56,9/17/2024
ORD00403,8/5/2024,SKU051,SUP08,WH1,2,21.29,15.04,8/12/2024
ORD00404,6/7/2024,SKU012,SUP09,WH4,50,31.59,20.01,6/18/2024
ORD00405,5/19/2024,SKU109,SUP07,WH2,21,37.99,24.79,6/2/2024
ORD00406,2/16/2024,SKU090,SUP14,WH1,29,157.86,113.26,2/25/2024
ORD00407,5/22/2024,SKU082,SUP08,WH3,46,39.81,31.82,5/30/2024
ORD00408,12/2/2024,SKU081,SUP04,WH1,50,295.33,187.66,12/10/2024
ORD00409,7/22/2024,SKU073,SUP12,WH3,39,167.07,137.13,8/3/2024
ORD00410,1/5/2024,SKU056,SUP08,WH3,13,175.56,100.44,1/12/2024
ORD00411,3/20/2024,SKU029,SUP09,WH3,2,239.68,164.51,3/25/2024
ORD00412,7/12/2024,SKU108,SUP15,WH2,25,11.15,6.79,7/22/2024
ORD00413,5/11/2024,SKU015,SUP13,WH4,46,288.03,186.29,5/24/2024
ORD00414,3/5/2024,SKU106,SUP11,WH1,15,246.53,180.22,3/10/2024
ORD00415,8/21/2024,SKU056,SUP15,WH1,19,175.56,100.44,9/1/2024
ORD00416,8/1/2024,SKU083,SUP04,WH1,36,88.03,71.51,8/10/2024
ORD00417,6/8/2024,SKU002,SUP08,WH2,42,44.52,26.04,6/11/2024
ORD00418,2/13/2024,SKU073,SUP15,WH1,1,167.07,137.13,2/27/2024
ORD00419,10/30/2024,SKU091,SUP12,WH4,5,181.6,108.28,11/5/2024
ORD00420,6/2/2024,SKU058,SUP04,WH2,18,78.35,52.2,6/11/2024
ORD00421,1/14/2024,SKU090,SUP04,WH4,42,157.86,113.26,1/18/2024
ORD00422,4/5/2024,SKU088,SUP15,WH4,15,238.72,133.7,4/16/2024
ORD00423,2/21/2024,SKU059,SUP02,WH4,43,228.46,136.07,2/26/2024
ORD00424,3/15/2024,SKU026,SUP07,WH3,48,37.63,26.46,3/30/2024
ORD00425,2/4/2024,SKU065,SUP08,WH3,8,183.21,128.54,2/11/2024
ORD00426,5/31/2024,SKU034,SUP11,WH3,36,69.13,48.31,6/2/2024
ORD00427,12/3/2024,SKU042,SUP12,WH1,4,244.74,194.5,12/7/2024
ORD00428,3/8/2024,SKU067,SUP03,WH1,49,34.98,22.61,3/14/2024
ORD00429,7/6/2024,SKU103,SUP12,WH2,14,199.15,130.2,7/19/2024
ORD00430,8/31/2024,SKU062,SUP01,WH4,26,246.59,147,9/2/2024
ORD00431,12/6/2024,SKU117,SUP15,WH2,2,176.62,143.87,12/9/2024
ORD00432,9/4/2024,SKU048,SUP06,WH2,40,20.05,12.19,9/8/2024
ORD00433,4/21/2024,SKU044,SUP05,WH3,31,97.06,54.1,4/28/2024
ORD00434,1/22/2024,SKU090,SUP06,WH2,49,157.86,113.26,2/4/2024
ORD00435,6/10/2024,SKU110,SUP08,WH3,13,210.58,134.38,6/20/2024
ORD00436,1/18/2024,SKU108,SUP12,WH1,7,11.15,6.79,1/21/2024
ORD00437,8/29/2024,SKU045,SUP11,WH4,11,130.92,101.96,9/7/2024
ORD00438,5/31/2024,SKU010,SUP14,WH1,12,218.72,152.33,6/7/2024
ORD00439,4/1/2024,SKU069,SUP01,WH1,31,99.93,67.55,4/11/2024
ORD00440,3/18/2024,SKU020,SUP09,WH2,28,50.26,41.38,4/1/2024
ORD00441,6/15/2024,SKU058,SUP08,WH3,46,78.35,52.2,6/22/2024
ORD00442,12/3/2024,SKU055,SUP13,WH2,12,57.2,33.25,12/12/2024
ORD00443,5/28/2024,SKU016,SUP12,WH1,33,243.14,162.58,6/6/2024
ORD00444,5/18/2024,SKU105,SUP04,WH1,8,58.29,36.52,5/26/2024
ORD00445,2/15/2024,SKU099,SUP09,WH2,18,211.83,146.56,2/20/2024
ORD00446,7/13/2024,SKU105,SUP04,WH3,13,58.29,36.52,7/19/2024
ORD00447,9/9/2024,SKU099,SUP05,WH3,40,211.83,146.56,9/18/2024
ORD00448,1/31/2024,SKU065,SUP04,WH3,5,183.21,128.54,2/13/2024
ORD00449,11/29/2024,SKU001,SUP08,WH3,20,15.83,9.96,12/7/2024
ORD00450,10/24/2024,SKU021,SUP15,WH2,25,284.2,179.05,11/4/2024
ORD00451,10/8/2024,SKU085,SUP13,WH1,15,282.5,185.32,10/13/2024
ORD00452,12/20/2024,SKU050,SUP08,WH2,20,167.05,103.02,1/2/2025
ORD00453,3/23/2024,SKU080,SUP06,WH3,8,106.9,80.41,3/31/2024
ORD00454,4/15/2024,SKU019,SUP10,WH4,8,221.31,161.72,4/20/2024
ORD00455,9/17/2024,SKU002,SUP01,WH2,8,44.52,26.04,9/30/2024
ORD00456,11/27/2024,SKU120,SUP14,WH4,33,244.25,150.57,12/5/2024
ORD00457,7/9/2024,SKU004,SUP09,WH4,21,198.94,129.1,7/11/2024
ORD00458,9/25/2024,SKU050,SUP08,WH2,27,167.05,103.02,10/8/2024
ORD00459,7/29/2024,SKU015,SUP03,WH4,18,288.03,186.29,8/8/2024
ORD00460,11/8/2024,SKU042,SUP09,WH1,43,244.74,194.5,11/16/2024
ORD00461,9/4/2024,SKU002,SUP14,WH3,33,44.52,26.04,9/19/2024
ORD00462,12/12/2024,SKU044,SUP13,WH1,50,97.06,54.1,12/24/2024
ORD00463,11/5/2024,SKU096,SUP15,WH2,26,228.33,128.45,11/10/2024
ORD00464,8/19/2024,SKU086,SUP11,WH1,45,278.64,176.08,8/30/2024
ORD00465,11/28/2024,SKU010,SUP11,WH4,30,218.72,152.33,12/11/2024
ORD00466,6/20/2024,SKU080,SUP04,WH1,19,106.9,80.41,6/28/2024
ORD00467,11/14/2024,SKU037,SUP13,WH4,13,245.85,188.87,11/26/2024
ORD00468,10/25/2024,SKU045,SUP09,WH2,38,130.92,101.96,11/6/2024
ORD00469,10/20/2024,SKU081,SUP14,WH1,23,295.33,187.66,10/24/2024
ORD00470,5/28/2024,SKU031,SUP10,WH3,1,11.31,6.36,6/3/2024
ORD00471,1/21/2024,SKU099,SUP03,WH3,23,211.83,146.56,1/30/2024
ORD00472,2/4/2024,SKU101,SUP04,WH3,47,230.28,177.98,2/14/2024
ORD00473,6/18/2024,SKU055,SUP10,WH1,32,57.2,33.25,7/1/2024
ORD00474,10/31/2024,SKU047,SUP06,WH3,45,104.52,60.54,11/8/2024
ORD00475,1/26/2024,SKU006,SUP11,WH1,17,147.99,104.17,1/29/2024
ORD00476,8/29/2024,SKU036,SUP07,WH4,21,98.46,70.83,9/10/2024
ORD00477,5/18/2024,SKU011,SUP12,WH1,12,86.1,49.62,5/25/2024
ORD00478,5/16/2024,SKU108,SUP14,WH4,45,11.15,6.79,5/18/2024
ORD00479,8/14/2024,SKU115,SUP08,WH4,47,159.7,132.13,8/20/2024
ORD00480,9/6/2024,SKU094,SUP11,WH1,34,224.42,179.96,9/12/2024
ORD00481,3/2/2024,SKU054,SUP06,WH1,11,87.19,51.71,3/10/2024
ORD00482,12/29/2024,SKU100,SUP15,WH4,35,234.64,179.94,1/5/2025
ORD00483,5/19/2024,SKU098,SUP12,WH4,34,118.25,73.1,5/31/2024
ORD00484,9/27/2024,SKU008,SUP07,WH2,4,72.18,53.61,10/9/2024
ORD00485,5/22/2024,SKU067,SUP14,WH4,26,34.98,22.61,5/27/2024
ORD00486,2/24/2024,SKU071,SUP12,WH1,43,17.77,12.95,2/29/2024
ORD00487,6/26/2024,SKU061,SUP06,WH4,46,83.23,51.34,7/3/2024
ORD00488,7/22/2024,SKU078,SUP12,WH4,41,59.02,39,8/3/2024
ORD00489,6/16/2024,SKU062,SUP11,WH2,1,246.59,147,6/18/2024
ORD00490,12/28/2024,SKU008,SUP08,WH3,1,72.18,53.61,1/7/2025
ORD00491,6/18/2024,SKU102,SUP10,WH3,43,212.08,157.08,6/29/2024
ORD00492,2/8/2024,SKU074,SUP05,WH4,30,10.06,8.23,2/14/2024
ORD00493,10/7/2024,SKU049,SUP06,WH2,21,200.45,123.87,10/15/2024
ORD00494,5/4/2024,SKU073,SUP13,WH1,14,167.07,137.13,5/13/2024
ORD00495,6/11/2024,SKU084,SUP01,WH4,31,41.21,27.13,6/20/2024
ORD00496,9/9/2024,SKU048,SUP09,WH3,8,20.05,12.19,9/17/2024
ORD00497,6/11/2024,SKU088,SUP11,WH2,47,238.72,133.7,6/18/2024
ORD00498,3/20/2024,SKU037,SUP12,WH4,31,245.85,188.87,3/25/2024
ORD00499,3/8/2024,SKU099,SUP12,WH1,47,211.83,146.56,3/14/2024
ORD00500,9/25/2024,SKU106,SUP12,WH2,28,246.53,180.22,9/27/2024
ORD00501,5/14/2024,SKU080,SUP14,WH1,41,106.9,80.41,5/16/2024
ORD00502,3/18/2024,SKU050,SUP15,WH3,49,167.05,103.02,3/21/2024
ORD00503,11/9/2024,SKU029,SUP02,WH2,33,239.68,164.51,11/20/2024
ORD00504,10/14/2024,SKU087,SUP02,WH2,14,90.45,55.3,10/24/2024
ORD00505,5/26/2024,SKU114,SUP11,WH4,36,231.53,139.92,6/1/2024
ORD00506,5/29/2024,SKU069,SUP01,WH2,36,99.93,67.55,6/10/2024
ORD00507,4/29/2024,SKU067,SUP12,WH4,35,34.98,22.61,5/5/2024
ORD00508,12/10/2024,SKU039,SUP07,WH4,1,187.02,106.16,12/14/2024
ORD00509,1/29/2024,SKU077,SUP15,WH2,44,166.94,130.81,2/8/2024
ORD00510,1/26/2024,SKU008,SUP04,WH4,37,72.18,53.61,2/9/2024
ORD00511,10/30/2024,SKU095,SUP08,WH2,15,219.44,180.58,11/7/2024
ORD00512,1/28/2024,SKU020,SUP10,WH1,13,50.26,41.38,2/1/2024
ORD00513,12/22/2024,SKU113,SUP07,WH3,41,158.32,112,1/4/2025
ORD00514,5/3/2024,SKU113,SUP10,WH4,11,158.32,112,5/7/2024
ORD00515,7/2/2024,SKU023,SUP11,WH1,43,286.61,162.45,7/12/2024
ORD00516,11/17/2024,SKU112,SUP10,WH4,35,49.04,36.36,11/26/2024
ORD00517,1/4/2024,SKU051,SUP07,WH1,24,21.29,15.04,1/17/2024
ORD00518,8/17/2024,SKU092,SUP12,WH1,24,71.07,52.16,8/24/2024
ORD00519,7/28/2024,SKU069,SUP04,WH1,42,99.93,67.55,8/9/2024
ORD00520,5/28/2024,SKU066,SUP05,WH1,5,137.55,109.48,6/10/2024
ORD00521,1/4/2024,SKU117,SUP02,WH1,24,176.62,143.87,1/12/2024
ORD00522,10/24/2024,SKU085,SUP02,WH3,21,282.5,185.32,10/31/2024
ORD00523,11/20/2024,SKU099,SUP05,WH1,16,211.83,146.56,11/22/2024
ORD00524,3/31/2024,SKU046,SUP01,WH3,42,96.21,63.67,4/10/2024
ORD00525,5/1/2024,SKU054,SUP07,WH1,6,87.19,51.71,5/7/2024
ORD00526,1/25/2024,SKU094,SUP04,WH3,15,224.42,179.96,1/31/2024
ORD00527,1/14/2024,SKU098,SUP10,WH4,3,118.25,73.1,1/25/2024
ORD00528,8/14/2024,SKU074,SUP03,WH2,9,10.06,8.23,8/21/2024
ORD00529,11/23/2024,SKU096,SUP04,WH3,12,228.33,128.45,12/4/2024
ORD00530,1/18/2024,SKU050,SUP07,WH4,21,167.05,103.02,1/22/2024
ORD00531,7/12/2024,SKU085,SUP05,WH2,28,282.5,185.32,7/16/2024
ORD00532,10/11/2024,SKU093,SUP11,WH4,49,33.89,23.16,10/19/2024
ORD00533,9/12/2024,SKU032,SUP05,WH1,19,179.05,104.6,9/13/2024
ORD00534,7/15/2024,SKU059,SUP14,WH2,1,228.46,136.07,7/22/2024
ORD00535,10/5/2024,SKU046,SUP01,WH2,7,96.21,63.67,10/9/2024
ORD00536,6/6/2024,SKU054,SUP15,WH2,28,87.19,51.71,6/18/2024
ORD00537,12/22/2024,SKU001,SUP01,WH1,17,15.83,9.96,1/4/2025
ORD00538,9/25/2024,SKU066,SUP12,WH1,12,137.55,109.48,10/4/2024
ORD00539,12/20/2024,SKU111,SUP05,WH4,8,8.7,5.99,12/30/2024
ORD00540,4/25/2024,SKU068,SUP02,WH2,10,205.08,167.88,4/29/2024
ORD00541,2/19/2024,SKU074,SUP15,WH4,39,10.06,8.23,2/28/2024
ORD00542,2/24/2024,SKU115,SUP08,WH4,16,159.7,132.13,3/4/2024
ORD00543,8/31/2024,SKU095,SUP04,WH3,31,219.44,180.58,9/8/2024
ORD00544,10/5/2024,SKU017,SUP08,WH4,17,169.27,128.51,10/13/2024
ORD00545,6/6/2024,SKU005,SUP03,WH2,19,83.29,66.3,6/14/2024
ORD00546,6/12/2024,SKU012,SUP05,WH2,21,31.59,20.01,6/16/2024
ORD00547,8/16/2024,SKU030,SUP11,WH3,36,307.65,172.84,8/30/2024
ORD00548,5/31/2024,SKU018,SUP09,WH1,2,285.74,174.93,6/7/2024
ORD00549,12/3/2024,SKU018,SUP10,WH4,26,285.74,174.93,12/11/2024
ORD00550,2/10/2024,SKU034,SUP15,WH4,26,69.13,48.31,2/23/2024
ORD00551,10/9/2024,SKU017,SUP02,WH2,12,169.27,128.51,10/15/2024
ORD00552,5/22/2024,SKU083,SUP09,WH3,17,88.03,71.51,5/23/2024
ORD00553,10/25/2024,SKU051,SUP08,WH3,31,21.29,15.04,11/4/2024
ORD00554,9/6/2024,SKU014,SUP12,WH2,1,54.72,36.44,9/10/2024
ORD00555,12/4/2024,SKU094,SUP09,WH3,29,224.42,179.96,12/15/2024
ORD00556,3/21/2024,SKU014,SUP10,WH3,8,54.72,36.44,3/29/2024
ORD00557,9/13/2024,SKU107,SUP07,WH1,18,218.51,123.25,9/17/2024
ORD00558,11/21/2024,SKU089,SUP15,WH2,36,248.15,164.36,11/23/2024
ORD00559,10/3/2024,SKU029,SUP14,WH4,26,239.68,164.51,10/15/2024
ORD00560,10/26/2024,SKU110,SUP05,WH4,35,210.58,134.38,11/7/2024
ORD00561,8/31/2024,SKU041,SUP13,WH1,27,117.06,75.91,9/13/2024
ORD00562,3/22/2024,SKU031,SUP05,WH4,7,11.31,6.36,3/26/2024
ORD00563,6/25/2024,SKU026,SUP01,WH4,15,37.63,26.46,7/7/2024
ORD00564,5/8/2024,SKU057,SUP08,WH4,37,297.14,197.2,5/18/2024
ORD00565,12/30/2024,SKU045,SUP12,WH2,26,130.92,101.96,1/1/2025
ORD00566,7/12/2024,SKU028,SUP11,WH1,38,155.12,88.29,7/22/2024
ORD00567,3/29/2024,SKU014,SUP02,WH1,10,54.72,36.44,4/11/2024
ORD00568,4/12/2024,SKU036,SUP10,WH2,46,98.46,70.83,4/19/2024
ORD00569,8/21/2024,SKU058,SUP02,WH4,5,78.35,52.2,8/26/2024
ORD00570,2/27/2024,SKU028,SUP05,WH4,7,155.12,88.29,3/4/2024
ORD00571,3/31/2024,SKU073,SUP03,WH2,26,167.07,137.13,4/13/2024
ORD00572,8/24/2024,SKU111,SUP10,WH3,36,8.7,5.99,8/28/2024
ORD00573,10/15/2024,SKU107,SUP10,WH4,18,218.51,123.25,10/21/2024
ORD00574,8/6/2024,SKU081,SUP15,WH4,49,295.33,187.66,8/11/2024
ORD00575,7/13/2024,SKU033,SUP13,WH2,11,118.94,86.4,7/22/2024
ORD00576,1/8/2024,SKU017,SUP06,WH2,38,169.27,128.51,1/17/2024
ORD00577,6/8/2024,SKU025,SUP10,WH1,39,117.2,67.01,6/18/2024
ORD00578,4/19/2024,SKU048,SUP03,WH1,46,20.05,12.19,4/29/2024
ORD00579,1/12/2024,SKU113,SUP10,WH2,31,158.32,112,1/23/2024
ORD00580,1/6/2024,SKU059,SUP04,WH2,23,228.46,136.07,1/13/2024
ORD00581,9/9/2024,SKU098,SUP13,WH4,40,118.25,73.1,9/21/2024
ORD00582,9/25/2024,SKU090,SUP04,WH4,45,157.86,113.26,9/29/2024
ORD00583,8/15/2024,SKU028,SUP09,WH4,11,155.12,88.29,8/21/2024
ORD00584,12/8/2024,SKU054,SUP10,WH1,37,87.19,51.71,12/15/2024
ORD00585,4/24/2024,SKU055,SUP03,WH2,28,57.2,33.25,5/3/2024
ORD00586,7/23/2024,SKU103,SUP09,WH2,48,199.15,130.2,8/4/2024
ORD00587,12/23/2024,SKU050,SUP08,WH1,17,167.05,103.02,12/27/2024
ORD00588,12/4/2024,SKU081,SUP05,WH3,26,295.33,187.66,12/7/2024
ORD00589,8/23/2024,SKU059,SUP13,WH4,16,228.46,136.07,8/27/2024
ORD00590,11/27/2024,SKU008,SUP11,WH1,30,72.18,53.61,12/7/2024
ORD00591,3/20/2024,SKU086,SUP02,WH4,31,278.64,176.08,3/29/2024
ORD00592,12/13/2024,SKU029,SUP10,WH4,22,239.68,164.51,12/19/2024
ORD00593,1/31/2024,SKU052,SUP12,WH2,24,81.66,59.34,2/5/2024
ORD00594,5/2/2024,SKU013,SUP14,WH4,28,103.13,61.5,5/4/2024
ORD00595,9/11/2024,SKU029,SUP10,WH4,17,239.68,164.51,9/22/2024
ORD00596,3/25/2024,SKU070,SUP04,WH1,41,63.11,41.37,4/6/2024
ORD00597,5/2/2024,SKU117,SUP08,WH1,15,176.62,143.87,5/8/2024
ORD00598,11/25/2024,SKU044,SUP06,WH4,13,97.06,54.1,12/2/2024
ORD00599,2/23/2024,SKU051,SUP10,WH4,41,21.29,15.04,2/28/2024
ORD00600,8/21/2024,SKU087,SUP05,WH4,21,90.45,55.3,8/25/2024
ORD00601,7/14/2024,SKU028,SUP02,WH4,15,155.12,88.29,7/23/2024
ORD00602,5/15/2024,SKU097,SUP10,WH3,48,121,71.11,5/27/2024
ORD00603,3/19/2024,SKU053,SUP13,WH3,48,306.97,182.11,3/25/2024
ORD00604,3/8/2024,SKU116,SUP05,WH4,32,61.87,48.73,3/9/2024
ORD00605,3/23/2024,SKU012,SUP01,WH1,40,31.59,20.01,4/4/2024
ORD00606,11/5/2024,SKU081,SUP14,WH3,45,295.33,187.66,11/15/2024
ORD00607,5/25/2024,SKU002,SUP02,WH1,42,44.52,26.04,5/31/2024
ORD00608,6/1/2024,SKU089,SUP07,WH4,1,248.15,164.36,6/8/2024
ORD00609,9/20/2024,SKU115,SUP07,WH2,34,159.7,132.13,9/28/2024
ORD00610,6/25/2024,SKU096,SUP13,WH4,42,228.33,128.45,7/7/2024
ORD00611,8/5/2024,SKU116,SUP04,WH3,12,61.87,48.73,8/12/2024
ORD00612,6/7/2024,SKU083,SUP01,WH1,37,88.03,71.51,6/18/2024
ORD00613,7/24/2024,SKU009,SUP06,WH2,28,151.66,85.02,7/28/2024
ORD00614,7/16/2024,SKU091,SUP03,WH1,9,181.6,108.28,7/24/2024
ORD00615,1/19/2024,SKU009,SUP12,WH4,27,151.66,85.02,1/24/2024
ORD00616,1/14/2024,SKU034,SUP09,WH3,15,69.13,48.31,1/23/2024
ORD00617,6/3/2024,SKU081,SUP15,WH3,42,295.33,187.66,6/7/2024
ORD00618,12/7/2024,SKU101,SUP11,WH2,16,230.28,177.98,12/18/2024
ORD00619,5/13/2024,SKU098,SUP09,WH3,15,118.25,73.1,5/25/2024
ORD00620,10/23/2024,SKU074,SUP03,WH4,2,10.06,8.23,10/27/2024
ORD00621,12/19/2024,SKU020,SUP13,WH3,12,50.26,41.38,12/26/2024
ORD00622,2/4/2024,SKU059,SUP15,WH1,15,228.46,136.07,2/13/2024
ORD00623,7/18/2024,SKU075,SUP09,WH2,39,177.59,104.86,7/29/2024
ORD00624,8/23/2024,SKU001,SUP12,WH1,34,15.83,9.96,9/5/2024
ORD00625,11/4/2024,SKU012,SUP07,WH3,4,31.59,20.01,11/12/2024
ORD00626,11/29/2024,SKU102,SUP10,WH2,15,212.08,157.08,12/8/2024
ORD00627,3/24/2024,SKU117,SUP07,WH4,2,176.62,143.87,3/26/2024
ORD00628,4/6/2024,SKU110,SUP12,WH2,7,210.58,134.38,4/14/2024
ORD00629,8/11/2024,SKU081,SUP04,WH3,7,295.33,187.66,8/22/2024
ORD00630,12/14/2024,SKU117,SUP09,WH2,47,176.62,143.87,12/21/2024
ORD00631,9/6/2024,SKU039,SUP12,WH3,39,187.02,106.16,9/17/2024
ORD00632,8/3/2024,SKU065,SUP05,WH3,34,183.21,128.54,8/8/2024
